Date	Time	IND	Latitude	Longitude	Trip
16/01/2010	18:19:30	E	3466125.167	9261091.77	14
16/01/2010	18:20:30	E	3466118.667	9261116.73	14
16/01/2010	18:21:30	E	3466107.667	9261096.68	14
16/01/2010	18:22:30	E	3466101.625	9261126.21	14
16/01/2010	18:23:30	E	3466094.017	9261140.08	14
16/01/2010	18:24:30	E	3466086.408	9261153.94	14
16/01/2010	18:25:30	E	3466078.8	9261167.81	14
16/01/2010	18:26:30	E	3466071.192	9261181.68	14
16/01/2010	18:27:30	E	3466063.583	9261195.55	14
16/01/2010	18:28:30	E	3466080	9261222	14
11/01/2010	18:29:30	F	3466080	9261222	15
11/01/2010	18:30:30	F	3466103.592	9261222.92	15
11/01/2010	18:31:30	F	3466077	9261261.98	15
11/01/2010	18:32:30	F	3466061.375	9261258.22	15
11/01/2010	18:33:30	F	3466056.867	9261277.85	15
11/01/2010	18:34:30	F	3466041.438	9261294.86	15
11/01/2010	18:35:30	F	3466038.55	9261313.13	15
11/01/2010	18:36:30	F	3466035.742	9261331.41	15
11/01/2010	18:37:30	F	3466034.817	9261360.6	15
11/01/2010	18:38:30	F	3466031.968	9261378.87	15
11/01/2010	18:39:30	F	3466029.376	9261397.17	15
11/01/2010	18:40:30	F	3466026.784	9261415.47	15
11/01/2010	18:41:30	F	3466024.191	9261433.76	15
11/01/2010	18:42:30	F	3465987.942	9261448.7	15
11/01/2010	18:43:30	F	3465981.433	9261466.61	15
11/01/2010	18:44:30	F	3465977.267	9261507.94	15
11/01/2010	18:45:30	F	3465968.417	9261502.43	15
11/01/2010	18:46:30	F	3465961.908	9261520.33	15
11/01/2010	18:47:30	F	3465955.4	9261536.7	15
11/01/2010	18:48:30	F	3465954.167	9261608.9	15
11/01/2010	18:49:30	F	3465979.717	9261577.79	15
11/01/2010	18:50:30	F	3465997.508	9261556.08	15
11/01/2010	18:51:30	F	3465988.4	9261527	15
11/01/2010	18:52:30	F	3465987.225	9261501.84	15
11/01/2010	18:53:30	F	3465998.666	9261477.15	15
11/01/2010	18:54:30	F	3465998.588	9261451.32	15
11/01/2010	18:55:30	F	3466015.083	9261467.07	15
11/01/2010	18:56:30	F	3466026.733	9261433.58	15
11/01/2010	18:57:30	F	3466039.183	9261400.17	15
11/01/2010	18:58:30	F	3466054.793	9261406.67	15
11/01/2010	18:59:30	F	3466063.659	9261343.2	15
11/01/2010	19:00:30	F	3466078.525	9261339.73	15
11/01/2010	19:01:30	F	3466091.891	9261321.26	15
11/01/2010	19:02:30	F	3466105.757	9261307.79	15
11/01/2010	19:03:30	F	3466104.24	9261249.32	15
11/01/2010	19:04:30	F	3466061.525	9261235.82	15
11/01/2010	19:05:30	F	3466080	9261222	15
12/01/2010	19:06:30	E	3466080	9261222	16
12/01/2010	19:07:30	E	3466056.516	9261214.06	16
12/01/2010	19:08:30	E	3466057.192	9261217.87	16
12/01/2010	19:09:30	E	3466056.711	9261221.68	16
12/01/2010	19:10:30	E	3466056.519	9261225.48	16
12/01/2010	19:11:30	E	3466063.411	9261230	16
12/01/2010	19:12:30	E	3466094.303	9261236.92	16
12/01/2010	19:13:30	E	3466105.194	9261241.83	16
12/01/2010	19:14:30	E	3466096.086	9261244.75	16
12/01/2010	19:15:30	E	3466086.978	9261247.67	16
12/01/2010	19:16:30	E	3466092.869	9261252.08	16
12/01/2010	19:17:30	E	3466096.261	9261256.25	16
12/01/2010	19:18:30	E	3466072.711	9261288	16
12/01/2010	19:19:30	E	3466093.044	9261263.58	16
12/01/2010	19:20:30	E	3466090.603	9261267.17	16
12/01/2010	19:21:30	E	3466090.994	9261271.03	16
12/01/2010	19:22:30	E	3466080.219	9261273.78	16
12/01/2010	19:23:30	E	3466083.317	9261272.59	16
12/01/2010	19:24:30	E	3466082.125	9261271.4	16
12/01/2010	19:25:30	E	3466079.644	9261265.21	16
12/01/2010	19:26:30	E	3466077.164	9261259.02	16
12/01/2010	19:27:30	E	3466078.716	9261293.16	16
12/01/2010	19:28:30	E	3466075.344	9261278.05	16
12/01/2010	19:29:30	E	3466071.973	9261262.94	16
12/01/2010	19:30:30	E	3466072.6	9261287.83	16
12/01/2010	19:31:30	E	3466066.228	9261242.73	16
12/01/2010	19:32:30	E	3466065.856	9261257.62	16
12/01/2010	19:33:30	E	3466063.983	9261257.51	16
12/01/2010	19:34:30	E	3466062.611	9261262.4	16
12/01/2010	19:35:30	E	3466056.739	9261222.29	16
12/01/2010	19:36:30	E	3466055.825	9261231.77	16
12/01/2010	19:37:30	E	3466053.344	9261225.58	16
12/01/2010	19:38:30	E	3466091.198	9261223.42	16
12/01/2010	19:39:30	E	3466079.8	9261216.33	16
12/01/2010	19:40:30	E	3466080	9261222	16
01/02/2010	09:30:30	F	3466080	9261222	17
01/02/2010	09:31:30	F	3466068.808	9261216.08	17
01/02/2010	09:32:30	F	3466098.7	9261227	17
01/02/2010	09:33:30	F	3466113.592	9261236.42	17
01/02/2010	09:34:30	F	3466132.4	9261235.5	17
01/02/2010	09:35:30	F	3466108	9261248	17
01/02/2010	09:36:30	F	3466135.583	9261289.46	17
01/02/2010	09:37:30	F	3466145.5	9261309.35	17
01/02/2010	09:38:30	F	3466153.417	9261309.24	17
01/02/2010	09:39:30	F	3466161.333	9261309.13	17
01/02/2010	09:40:30	F	3466170.75	9261314.03	17
01/02/2010	09:41:30	F	3466169.917	9261316.42	17
01/02/2010	09:42:30	F	3466166.083	9261288.81	17
01/02/2010	09:43:30	F	3466167.25	9261311.2	17
01/02/2010	09:44:30	F	3466165.833	9261307.76	17
01/02/2010	09:45:30	F	3466164.7	9261307.15	17
01/02/2010	09:46:30	F	3466163.567	9261306.54	17
01/02/2010	09:47:30	F	3466162.433	9261305.93	17
01/02/2010	09:48:30	F	3466161.3	9261305.33	17
01/02/2010	09:49:30	F	3466150.5	9261298.05	17
01/02/2010	09:50:30	F	3466139.417	9261287.94	17
01/02/2010	09:51:30	F	3466128.333	9261277.83	17
01/02/2010	09:52:30	F	3466116.767	9261262.89	17
01/02/2010	09:53:30	F	3466105.633	9261252.28	17
01/02/2010	09:54:30	F	3466093.083	9261257.51	17
01/02/2010	09:55:30	F	3466077.367	9261231.07	17
01/02/2010	09:57:30	F	3466080	9261222	17
02/02/2010	09:58:30	F	3466080	9261222	18
02/02/2010	09:59:30	F	3466029.967	9261209.24	18
02/02/2010	10:00:30	F	3466049.167	9261212.67	18
02/02/2010	10:01:30	F	3466019.117	9261201.17	18
02/02/2010	10:02:30	F	3465989.067	9261199.67	18
02/02/2010	10:03:30	F	3465999.017	9261202.17	18
02/02/2010	10:04:30	F	3465938.967	9261187.67	18
02/02/2010	10:05:30	F	3465941	9261210	18
02/02/2010	10:06:30	F	3465943.867	9261189.17	18
02/02/2010	10:07:30	F	3465953.817	9261189.67	18
02/02/2010	10:08:30	F	3465923	9261228	18
02/02/2010	10:09:30	F	3465933.3	9261186.63	18
02/02/2010	10:10:30	F	3465942.167	9261186.02	18
02/02/2010	10:11:30	F	3465954.417	9261219.24	18
02/02/2010	10:12:30	F	3465959.9	9261184.8	18
02/02/2010	10:13:30	F	3465968.767	9261184.19	18
02/02/2010	10:14:30	F	3465979.167	9261208.92	18
02/02/2010	10:15:30	F	3465986.5	9261192.98	18
02/02/2010	10:16:30	F	3466000.367	9261192.37	18
02/02/2010	10:17:30	F	3466011.233	9261201.76	18
02/02/2010	10:19:30	F	3466037.833	9261238.48	18
02/02/2010	10:20:30	F	3466050.75	9261248.38	18
02/02/2010	10:21:30	F	3466080	9261222	18
03/02/2010	10:22:30	E	3466080	9261222	19
03/02/2010	10:23:30	E	3466060.71	9261230.15	19
03/02/2010	10:24:30	E	3466058.685	9261230.62	19
03/02/2010	10:25:30	E	3466057.913	9261243.63	19
03/02/2010	10:26:30	E	3466057.15	9261256.73	19
03/02/2010	10:27:30	E	3466056.467	9261270.62	19
03/02/2010	10:28:30	E	3466045.699	9261283.67	19
03/02/2010	10:29:30	E	3466054.958	9261296.98	19
03/02/2010	10:30:30	E	3466054.216	9261310.28	19
03/02/2010	10:31:30	E	3466043.474	9261323.59	19
03/02/2010	10:32:30	E	3466049.367	9261303.24	19
03/02/2010	10:33:30	E	3466088.567	9261316.67	19
03/02/2010	10:34:30	E	3466078.517	9261325.17	19
03/02/2010	10:35:30	E	3466058.467	9261333.67	19
03/02/2010	10:36:30	E	3466098.417	9261346.17	19
03/02/2010	10:37:30	E	3466058.367	9261351.67	19
03/02/2010	10:38:30	E	3466068.317	9261363.17	19
03/02/2010	10:39:30	E	3466087	9261410.5	19
03/02/2010	10:40:30	E	3466088	9261431.5	19
03/02/2010	10:41:30	E	3466051	9261418	19
03/02/2010	10:42:30	E	3466064.583	9261419.46	19
03/02/2010	10:43:30	E	3466073.71	9261421.45	19
03/02/2010	10:44:30	E	3466071.685	9261411.92	19
03/02/2010	10:45:30	E	3466070.913	9261414.93	19
03/02/2010	10:46:30	E	3466060.15	9261398.03	19
03/02/2010	10:47:30	E	3466069.467	9261381.92	19
03/02/2010	10:48:30	E	3466068.699	9261364.97	19
03/02/2010	10:49:30	E	3466057.958	9261348.28	19
03/02/2010	10:50:30	E	3466067.216	9261331.58	19
03/02/2010	10:51:30	E	3466066.474	9261314.89	19
03/02/2010	10:52:30	E	3466055.732	9261298.2	19
03/02/2010	10:53:30	E	3466054.991	9261291.51	19
03/02/2010	10:54:30	E	3466049.633	9261238.66	19
03/02/2010	10:55:30	E	3466048.442	9261227.47	19
03/02/2010	10:56:30	E	3466057.25	9261216.28	19
03/02/2010	10:57:30	E	3466053.892	9261204.87	19
03/02/2010	10:58:30	E	3466080	9261222	19
04/02/2010	10:59:30	F	3466080	9261222	20
04/02/2010	11:00:30	F	3466060.317	9261201.29	20
04/02/2010	11:01:30	F	3466069.833	9261217.18	20
04/02/2010	11:02:30	F	3466081.75	9261257.08	20
04/02/2010	11:03:30	F	3466132	9261281	20
04/02/2010	11:04:30	F	3466121	9261270	20
04/02/2010	11:05:30	F	3466110	9261259	20
04/02/2010	11:06:30	F	3466140.5	9261267	20
04/02/2010	11:07:30	F	3466100.75	9261265.5	20
04/02/2010	11:08:30	F	3466118	9261240	20
04/02/2010	11:09:30	F	3466125.25	9261263	20
04/02/2010	11:10:30	F	3466134.917	9261260.67	20
04/02/2010	11:11:30	F	3466099.867	9261256.67	20
04/02/2010	11:12:30	F	3466113.283	9261246.46	20
04/02/2010	11:13:30	F	3466112.092	9261245.27	20
04/02/2010	11:14:30	F	3466110.9	9261244.08	20
04/02/2010	11:15:30	F	3466109.708	9261242.88	20
04/02/2010	11:16:30	F	3466108.517	9261241.69	20
04/02/2010	11:17:30	F	3466107.325	9261240.5	20
04/02/2010	11:18:30	F	3466106.133	9261239.31	20
04/02/2010	11:19:30	F	3466104.942	9261238.12	20
04/02/2010	11:20:30	F	3466103.75	9261236.93	20
04/02/2010	11:21:30	F	3466092.558	9261225.73	20
04/02/2010	11:22:30	F	3466081.367	9261214.54	20
04/02/2010	11:23:30	F	3466070.175	9261203.35	20
04/02/2010	11:24:30	F	3466063.983	9261197.16	20
04/02/2010	11:25:30	F	3466080	9261222	20
05/02/2010	11:26:30	E	3466080	9261222	21
05/02/2010	11:27:30	E	3466045.408	9261178.58	21
05/02/2010	11:28:30	E	3466043.25	9261212.73	21
05/02/2010	11:29:30	E	3466032.834	9261194.29	21
05/02/2010	11:30:30	E	3466023.25	9261176.68	21
05/02/2010	11:31:30	E	3466017.667	9261199.07	21
05/02/2010	11:32:30	E	3466005.084	9261151.46	21
05/02/2010	11:33:30	E	3465998.5	9261163.85	21
05/02/2010	11:34:30	E	3465990.417	9261161.25	21
05/02/2010	11:35:30	E	3466023.167	9261167.67	21
05/02/2010	11:36:30	E	3466002.167	9261124.17	21
05/02/2010	11:37:30	E	3465986.125	9261130.25	21
05/02/2010	11:38:30	E	3466008.517	9261124.67	21
05/02/2010	11:39:30	E	3465960.909	9261112.09	21
05/02/2010	11:40:30	E	3465973.3	9261105.5	21
05/02/2010	11:41:30	E	3465970.692	9261097.42	21
05/02/2010	11:42:30	E	3465973.084	9261089.84	21
05/02/2010	11:43:30	E	3465930.475	9261077.75	21
05/02/2010	11:44:30	E	3465937.45	9261070.63	21
05/02/2010	11:45:30	E	3465936.259	9261069.44	21
05/02/2010	11:46:30	E	3465935.067	9261068.25	21
05/02/2010	11:47:30	E	3465933.875	9261067.05	21
05/02/2010	11:48:30	E	3465932.684	9261065.86	21
05/02/2010	11:49:30	E	3465931.492	9261064.67	21
05/02/2010	11:50:30	E	3465936.133	9261069.31	21
05/02/2010	11:51:30	E	3465944.942	9261078.12	21
05/02/2010	11:52:30	E	3465950.972	9261084.15	21
05/02/2010	11:53:30	E	3465957.697	9261090.87	21
05/02/2010	11:54:30	E	3465968.306	9261136.44	21
05/02/2010	11:55:30	E	3465971.639	9261109.24	21
05/02/2010	11:56:30	E	3465979.931	9261131.63	21
05/02/2010	11:57:30	E	3465986.656	9261138.36	21
05/02/2010	11:58:30	E	3465993.38	9261145.08	21
05/02/2010	11:59:30	E	3466000.106	9261151.81	21
05/02/2010	12:00:30	E	3466006.831	9261158.54	21
05/02/2010	12:01:30	E	3466013.555	9261165.25	21
05/02/2010	12:02:30	E	3466020.281	9261171.98	21
05/02/2010	12:03:30	E	3466027.006	9261178.71	21
05/02/2010	12:04:30	E	3466033.73	9261185.43	21
05/02/2010	12:05:30	E	3466039.372	9261181.32	21
05/02/2010	12:06:30	E	3466046.806	9261195.14	21
05/02/2010	12:07:30	E	3466080	9261222	21
05/02/2010	12:08:30	F	3466080	9261222	22
05/02/2010	12:09:30	F	3466092.806	9261250.81	22
05/02/2010	12:10:30	F	3466145.556	9261275.47	22
05/02/2010	12:11:30	F	3466128.509	9261301.56	22
05/02/2010	12:12:30	F	3466171.537	9261332.8	22
05/02/2010	12:13:30	F	3466196.565	9261332.54	22
05/02/2010	12:14:30	F	3466231.593	9261382.77	22
05/02/2010	12:15:30	F	3466219.037	9261402.68	22
05/02/2010	12:16:30	F	3466256.348	9261430.38	22
05/02/2010	12:17:30	F	3466255.215	9261429.77	22
05/02/2010	12:18:30	F	3466254.081	9261429.16	22
05/02/2010	12:19:30	F	3466241.05	9261416.3	22
05/02/2010	12:20:30	F	3466230.25	9261411.03	22
05/02/2010	12:21:30	F	3466217.902	9261400.09	22
05/02/2010	12:22:30	F	3466205.868	9261389.86	22
05/02/2010	12:23:30	F	3466193.353	9261374.79	22
05/02/2010	12:24:30	F	3466181.27	9261364.06	22
05/02/2010	12:25:30	F	3466170.771	9261369.16	22
05/02/2010	12:26:30	F	3466157.106	9261342.6	22
05/02/2010	12:27:30	F	3466145.023	9261331.86	22
05/02/2010	12:28:30	F	3466132.941	9261321.14	22
05/02/2010	12:29:30	F	3466120.859	9261310.41	22
05/02/2010	12:30:30	F	3466108.776	9261299.68	22
05/02/2010	12:31:30	F	3466096.694	9261288.94	22
05/02/2010	12:32:30	F	3466084.612	9261278.21	22
05/02/2010	12:33:30	F	3466072.529	9261267.48	22
05/02/2010	12:34:30	F	3466060.447	9261256.75	22
05/02/2010	12:35:30	F	3466055	9261266.85	22
05/02/2010	12:36:30	F	3466058.867	9261236	22
05/02/2010	12:37:30	F	3466088.817	9261228.38	22
05/02/2010	12:38:30	F	3466103	9261261.08	22
05/02/2010	12:39:30	F	3466080	9261222	22
05/02/2010	12:40:30	E	3466080	9261222	23
05/02/2010	12:41:30	E	3466087	9261221.12	23
05/02/2010	12:42:30	E	3466096.067	9261177.44	23
05/02/2010	12:43:30	E	3466072.517	9261164.58	23
05/02/2010	12:44:30	E	3466104.5	9261172.06	23
05/02/2010	12:45:30	E	3466106.583	9261146.29	23
05/02/2010	12:46:30	E	3466113.033	9261136.13	23
05/02/2010	12:47:30	E	3466119.483	9261125.98	23
05/02/2010	12:48:30	E	3466129.667	9261153.17	23
05/02/2010	12:49:30	E	3466137.167	9261153.51	23
05/02/2010	12:50:30	E	3466141.667	9261123.86	23
05/02/2010	12:51:30	E	3466140.167	9261113.81	23
05/02/2010	12:52:30	E	3466139.877	9261115.86	23
05/02/2010	12:53:30	E	3466138.435	9261106.39	23
05/02/2010	12:54:30	E	3466138.247	9261109.46	23
05/02/2010	12:55:30	E	3466124.067	9261124.59	23
05/02/2010	12:56:30	E	3466113.967	9261148.94	23
05/02/2010	12:57:30	E	3466101.116	9261166.84	23
05/02/2010	12:58:30	E	3466088.957	9261186.39	23
05/02/2010	12:59:30	E	3466076.799	9261205.95	23
05/02/2010	13:00:30	E	3466073.307	9261225.5	23
05/02/2010	13:01:30	E	3466080	9261222	23
05/02/2010	13:02:30	F	3466080	9261222	24
05/02/2010	13:03:30	F	3466036.016	9261226.49	24
05/02/2010	13:04:30	F	3466023.466	9261242.13	24
05/02/2010	13:05:30	F	3465997.139	9261261.84	24
05/02/2010	13:06:30	F	3465974.255	9261280.54	24
05/02/2010	13:07:30	F	3465951.372	9261299.24	24
05/02/2010	13:08:30	F	3465932.223	9261355.28	24
05/02/2010	13:09:30	F	3465910.389	9261384.47	24
05/02/2010	13:10:30	F	3465885.556	9261383.67	24
05/02/2010	13:11:30	F	3465861.723	9261392.87	24
05/02/2010	13:12:30	F	3465839.099	9261414.17	24
05/02/2010	13:13:30	F	3465837.657	9261404.7	24
05/02/2010	13:14:30	F	3465837.469	9261407.77	24
05/02/2010	13:15:30	F	3465837.289	9261410.92	24
05/02/2010	13:16:30	F	3465837.189	9261414.87	24
05/02/2010	13:17:30	F	3465837.005	9261417.98	24
05/02/2010	13:18:30	F	3465874.18	9261425.08	24
05/02/2010	13:19:30	F	3465884.521	9261429.49	24
05/02/2010	13:20:30	F	3465864.863	9261430.91	24
05/02/2010	13:21:30	F	3465855.204	9261433.32	24
05/02/2010	13:22:30	F	3465857.646	9261436.95	24
05/02/2010	13:23:30	F	3465843.952	9261393.27	24
05/02/2010	13:24:30	F	3465861.742	9261380	24
05/02/2010	13:25:30	F	3465879.611	9261366.73	24
05/02/2010	13:26:30	F	3465898.281	9261353.56	24
05/02/2010	13:27:30	F	3465916.11	9261340.29	24
05/02/2010	13:28:30	F	3465934.195	9261327.05	24
05/02/2010	13:29:30	F	3465952.281	9261313.82	24
05/02/2010	13:30:30	F	3465972.408	9261307.66	24
05/02/2010	13:31:30	F	3465961.278	9261322.15	24
05/02/2010	13:32:30	F	3465977.889	9261319.6	24
05/02/2010	13:33:30	F	3465992.5	9261297.05	24
05/02/2010	13:34:30	F	3466007.111	9261274.51	24
05/02/2010	13:35:30	F	3466023.223	9261266.96	24
05/02/2010	13:36:30	F	3466039.084	9261256.91	24
05/02/2010	13:37:30	F	3466051.945	9261216.87	24
05/02/2010	13:38:30	F	3466107.139	9261230.55	24
05/02/2010	13:39:30	F	3466080	9261222	24
21/02/2010	13:40:30	E	3466080	9261222	25
21/02/2010	13:41:30	E	3466091.756	9261209	25
21/02/2010	13:42:30	E	3466098.359	9261209.63	25
21/02/2010	13:43:30	E	3466099.07	9261209.43	25
21/02/2010	13:44:30	E	3466110.916	9261210.41	25
21/02/2010	13:45:30	E	3466122.841	9261211.4	25
21/02/2010	13:46:30	E	3466135.565	9261212.46	25
21/02/2010	13:47:30	E	3466147.451	9261213.45	25
21/02/2010	13:48:30	E	3466159.592	9261214.45	25
21/02/2010	13:49:30	E	3466171.732	9261215.46	25
21/02/2010	13:50:30	E	3466183.874	9261216.47	25
21/02/2010	13:51:30	E	3466196.015	9261217.48	25
21/02/2010	13:52:30	E	3466208.155	9261218.49	25
21/02/2010	13:53:30	E	3466174.141	9261214.88	25
21/02/2010	13:54:30	E	3466181.782	9261215.44	25
21/02/2010	13:55:30	E	3466189.424	9261216	25
21/02/2010	13:56:30	E	3466197.066	9261216.56	25
21/02/2010	13:57:30	E	3466208.741	9261257.45	25
21/02/2010	13:58:30	E	3466215.49	9261247.34	25
21/02/2010	13:59:30	E	3466213.407	9261237.23	25
21/02/2010	14:00:30	E	3466222.407	9261267.83	25
21/02/2010	14:01:30	E	3466248.407	9261230.83	25
21/02/2010	14:02:30	E	3466252	9261249	25
21/02/2010	14:03:30	E	3466234.093	9261250.17	25
21/02/2010	14:04:30	E	3466216.685	9261256.33	25
21/02/2010	14:05:30	E	3466209.778	9261219	25
21/02/2010	14:06:30	E	3466205.328	9261231	25
21/02/2010	14:07:30	E	3466169.313	9261224.33	25
21/02/2010	14:08:30	E	3466183.298	9261222.67	25
21/02/2010	14:09:30	E	3466171.448	9261218.42	25
21/02/2010	14:10:30	E	3466162.433	9261214.45	25
21/02/2010	14:11:30	E	3466142.25	9261209.37	25
21/02/2010	14:12:30	E	3466132.651	9261208.13	25
21/02/2010	14:13:30	E	3466123.051	9261206.88	25
21/02/2010	14:14:30	E	3466116.361	9261234.73	25
21/02/2010	14:15:30	E	3466103.371	9261199.57	25
21/02/2010	14:16:30	E	3466095.338	9261213.99	25
21/02/2010	14:17:30	E	3466085.739	9261212.75	25
21/02/2010	14:18:30	E	3466076.139	9261211.51	25
21/02/2010	14:19:30	E	3466066.541	9261210.27	25
21/02/2010	14:20:30	E	3466080	9261222	25
09/02/2010	14:21:30	E	3466080	9261222	26
09/02/2010	14:22:30	E	3466046.151	9261217.85	26
09/02/2010	14:23:30	E	3466037.218	9261224.95	26
09/02/2010	14:24:30	E	3466028.285	9261232.05	26
09/02/2010	14:25:30	E	3466018.269	9261228.31	26
09/02/2010	14:26:30	E	3466010.045	9261242.5	26
09/02/2010	14:27:30	E	3466044.555	9261284.71	26
09/02/2010	14:28:30	E	3466027.814	9261302	26
09/02/2010	14:29:30	E	3466009.073	9261299.29	26
09/02/2010	14:30:30	E	3466030.332	9261300.58	26
09/02/2010	14:31:30	E	3465983.091	9261309.87	26
09/02/2010	14:32:30	E	3465995.6	9261271.98	26
09/02/2010	14:33:30	E	3465990.109	9261246.2	26
09/02/2010	14:34:30	E	3465994.618	9261304.32	26
09/02/2010	14:35:30	E	3465951.544	9261302.49	26
09/02/2010	14:36:30	E	3465958.336	9261308.44	26
09/02/2010	14:37:30	E	3465949.462	9261312.82	26
09/02/2010	14:38:30	E	3465940.587	9261317.21	26
09/02/2010	14:39:30	E	3465931.714	9261321.59	26
09/02/2010	14:40:30	E	3465923.173	9261329.31	26
09/02/2010	14:41:30	E	3465914.349	9261334.2	26
09/02/2010	14:42:30	E	3465905.524	9261339.08	26
09/02/2010	14:43:30	E	3465896.217	9261339.13	26
09/02/2010	14:44:30	E	3465887.342	9261343.52	26
09/02/2010	14:45:30	E	3465880.051	9261348.48	26
09/02/2010	14:46:30	E	3465869.594	9261321.78	26
09/02/2010	14:47:30	E	3465860.719	9261310.92	26
09/02/2010	14:48:30	E	3465859.586	9261307.83	26
09/02/2010	14:49:30	E	3465866.194	9261306.28	26
09/02/2010	14:50:30	E	3465872.801	9261300.1	26
09/02/2010	14:51:30	E	3465879.409	9261293.93	26
09/02/2010	14:52:30	E	3465886.017	9261287.75	26
09/02/2010	14:53:30	E	3465892.624	9261281.57	26
09/02/2010	14:54:30	E	3465899.232	9261275.4	26
09/02/2010	14:55:30	E	3465907.923	9261290.05	26
09/02/2010	14:56:30	E	3465912.447	9261263.04	26
09/02/2010	14:57:30	E	3465919.054	9261256.86	26
09/02/2010	14:58:30	E	3465929.895	9261293.03	26
09/02/2010	14:59:30	E	3465972.603	9261248.55	26
09/02/2010	15:00:30	E	3465970.294	9261241.48	26
09/02/2010	15:01:30	E	3465971.368	9261268.24	26
09/02/2010	15:02:30	E	3466005.676	9261231.34	26
09/02/2010	15:03:30	E	3465973.367	9261221.27	26
09/02/2010	15:04:30	E	3466000	9261232.54	26
09/02/2010	15:05:30	E	3466013.749	9261214.57	26
09/02/2010	15:06:30	E	3466033.367	9261212.43	26
09/02/2010	15:07:30	E	3466008.428	9261205.8	26
09/02/2010	15:08:30	E	3466041.583	9261241.45	26
09/02/2010	15:09:30	E	3466056.389	9261249.35	26
09/02/2010	15:10:30	E	3466080	9261222	26
17/02/2010	15:49:30	F	3466080	9261222	27
17/02/2010	15:50:30	F	3466060.46	9261201.13	27
17/02/2010	15:51:30	F	3466048.435	9261211.6	27
17/02/2010	15:52:30	F	3466037.663	9261214.61	27
17/02/2010	15:53:30	F	3466026.9	9261222.7	27
17/02/2010	15:54:30	F	3466016.217	9261231.59	27
17/02/2010	15:55:30	F	3466005.449	9261239.64	27
17/02/2010	15:56:30	F	3465994.708	9261247.95	27
17/02/2010	15:57:30	F	3465983.966	9261256.26	27
17/02/2010	15:58:30	F	3465973.224	9261264.57	27
17/02/2010	15:59:30	F	3465959.117	9261239.22	27
17/02/2010	16:00:30	F	3465947.983	9261243.61	27
17/02/2010	16:01:30	F	3465936.85	9261248	27
17/02/2010	16:02:30	F	3465925.717	9261252.39	27
17/02/2010	16:03:30	F	3465914.583	9261256.78	27
17/02/2010	16:04:30	F	3465903.45	9261261.18	27
17/02/2010	16:05:30	F	3465892.317	9261265.57	27
17/02/2010	16:06:30	F	3465884.917	9261307.29	27
17/02/2010	16:07:30	F	3465874.833	9261322.18	27
17/02/2010	16:08:30	F	3465881.75	9261297.08	27
17/02/2010	16:09:30	F	3465930	9261281	27
17/02/2010	16:10:30	F	3465930.21	9261275.43	27
17/02/2010	16:11:30	F	3465929.268	9261257.51	27
17/02/2010	16:12:30	F	3465969.58	9261256.13	27
17/02/2010	16:13:30	F	3465939.9	9261247.83	27
17/02/2010	16:14:30	F	3465970.3	9261246.33	27
17/02/2010	16:15:30	F	3465985.616	9261242.49	27
17/02/2010	16:16:30	F	3466005.958	9261239.41	27
17/02/2010	16:17:30	F	3465981.299	9261231.82	27
17/02/2010	16:18:30	F	3466006.224	9261235.87	27
17/02/2010	16:19:30	F	3466015.482	9261239.17	27
17/02/2010	16:20:30	F	3466024.741	9261242.48	27
17/02/2010	16:21:30	F	3466029.383	9261199.63	27
17/02/2010	16:22:30	F	3466038.192	9261198.44	27
17/02/2010	16:23:30	F	3466047	9261197.25	27
17/02/2010	16:24:30	F	3466055.808	9261196.06	27
17/02/2010	16:25:30	F	3466080	9261222	27
10/02/2010	16:26:30	E	3466080	9261222	28
10/02/2010	16:27:30	E	3466082.233	9261194.48	28
10/02/2010	16:28:30	E	3466091.75	9261200.38	28
10/02/2010	16:29:30	E	3466110.334	9261231.6	28
10/02/2010	16:30:30	E	3466125.25	9261242.49	28
10/02/2010	16:31:30	E	3466138.167	9261233.38	28
10/02/2010	16:32:30	E	3466151.084	9261224.27	28
10/02/2010	16:33:30	E	3466163.334	9261229.95	28
10/02/2010	16:34:30	E	3466177.5	9261233.34	28
10/02/2010	16:35:30	E	3466188.667	9261206.73	28
10/02/2010	16:36:30	E	3466204.834	9261230.12	28
10/02/2010	16:37:30	E	3466218.417	9261227.68	28
10/02/2010	16:38:30	E	3466232.284	9261228.07	28
10/02/2010	16:39:30	E	3466285.367	9261221.33	28
10/02/2010	16:40:30	E	3466290.259	9261220.25	28
10/02/2010	16:41:30	E	3466295.15	9261219.16	28
10/02/2010	16:42:30	E	3466340.042	9261222.08	28
10/02/2010	16:43:30	E	3466314.934	9261218	28
10/02/2010	16:44:30	E	3466349.825	9261219.91	28
10/02/2010	16:45:30	E	3466369.717	9261220.33	28
10/02/2010	16:46:30	E	3466394.609	9261221.25	28
10/02/2010	16:47:30	E	3466374.5	9261217.66	28
10/02/2010	16:48:30	E	3466403.975	9261219.04	28
10/02/2010	16:49:30	E	3466417.784	9261218.85	28
10/02/2010	16:50:30	E	3466431.592	9261218.66	28
10/02/2010	16:51:30	E	3466430.4	9261217.46	28
10/02/2010	16:52:30	E	3466429.209	9261216.27	28
10/02/2010	16:53:30	E	3466428.017	9261215.08	28
10/02/2010	16:54:30	E	3466426.825	9261213.89	28
10/02/2010	16:55:30	E	3466429.667	9261253.03	28
